Région siège,Département siège,Arrondissement siège,Commune siège,N° SIREN,Nom du groupement,Nature juridique,Syndicat à la carte,Groupement interdépartemental,Date de création,Date d'effet,Mode de répartition des sièges,Autre mode de répartition des sièges,Nombre de membres,Population,Nombre de compétences exercées,Mode de financement,DGF Bonifiée,DSC,REOM,Autre redevance,TEOM,Autre taxe,Civilité Président,Prénom Président,Nom Président,Adresse du siège_1,Adresse du siège_2,Adresse du siège_3,Code postal du siège - Ville du siège,Téléphone du siège,Fax du siège,Courriel du siège,Site internet,Adresse annexe_1,Adresse annexe_2,Adresse annexe_3,Code postal annexe - Ville annexe,Téléphone annexe,Fax annexe
76 - Occitanie,82 - Tarn-et-Garonne,1 - Castelsarrasin,218200970 - Lavit,258200401,SIVU des eaux de Lavit-de-Lomagne,SIVU,0,0,11/06/1954,11/06/1954,MEMNB,,13,2865,1,CBUDG,0,0,0,,0,,M.,FRANCOIS,MEUNIER,mairie de Lavit,,,82120 Lavit,05 63 94 05 54,05 63 94 11 10,,,idem,mais secrétariat à Mairie Mansonville,, ,05 63 94 05 39,05 63 94 11 10
76 - Occitanie,82 - Tarn-et-Garonne,2 - Montauban,218200053 - Aucamville,258200724,SIVU d'assainissement du périmètre Verdun - Savenès - Aucamville,SIVU,0,0,19/06/1970,19/06/1970,MEMNB,,3,7175,1,CBUDG,0,0,0, ,0, ,M.,Philippe,BELOT,mairie,,,82600 AUCAMVILLE,    ,    ,,,,,, ,    ,    
76 - Occitanie,82 - Tarn-et-Garonne,2 - Montauban,218201051 - Mas-Grenier,258200732,SIVU des eaux de la région de Mas-Grenier,SIVU,0,0,22/05/1948,22/05/1948,MEMNB,,8,4490,1,CBUDG,0,0,0,,0,,M.,GERARD,FENIE,MAIRIE,,,82600 MAS GRENIER,05 63 02 53 21,    ,,,Mairie,82600 SAINT SARDOS,, ,05 63 64 31 87,    
76 - Occitanie,82 - Tarn-et-Garonne,2 - Montauban,218200202 - Bouillac,258200740,"SIVU des eaux de Verdun, Beaupuy, Bouillac",SIVU,0,0,10/02/1953,10/02/1953,MEMNB,,3,5740,1,CBUDG,0,0,0, ,0, ,M.,Jean-Michel,VALETTE,mairie,,,82600 BOUILLAC,05 63 66 40 41,    ,,,,,, ,    ,    
76 - Occitanie,82 - Tarn-et-Garonne,2 - Montauban,218201507 - Reyniès,258200773,SIVU d'irrigation de la vallée du Tarn,SIVU,0,0,05/10/1972,05/10/1972,MEMNB,,4,66404,1,CBUDG,0,0,0, ,0, ,Mme,MARIE CLAUDE,BERLY,"2, allées des platanes",,,82370 REYNIES,05 63 30 53 43,    ,,,,,, ,    ,    
76 - Occitanie,82 - Tarn-et-Garonne,1 - Castelsarrasin,218200087 - Auvillar,258200807,SIVU des eaux d'Auvillar,SIVU,0,0,18/10/1954,18/10/1954,MEMNB,,6,2149,1,CBUDG,0,0,0,,0,,M.,Stéphan,RATTO,Mairie d'Auvillar,,,82340 Auvillar,05 63 39 57 33,05 63 29 15 65,,,Mairie de St Michel,,, ,05 63 94 88 10,05 63 29 15 65
76 - Occitanie,82 - Tarn-et-Garonne,2 - Montauban,218201473 - Puylagarde,258200922,"SIVU de voirie de Loze, Puylagarde, Saint-Projet",SIVU,0,0,09/05/1984,09/05/1984,MEMNB,,3,774,1,CBUDG,0,0,0,,0,,M.,Patrick,CAT,MAIRIE,,,82160 PUYLAGARDE,05 63 65 74 05,    ,,,,,, ,    ,    
76 - Occitanie,82 - Tarn-et-Garonne,1 - Castelsarrasin,218200590 - Faudoas,258201052,SIVU gestion du RP Sud Lomagne,SIVU,0,0,17/09/1985,17/09/1985,MEMNB,,6,843,1,CBUDG,0,0,0,,0,,M.,Jean-Louis,BOUSIGNAC,Mairie ,,,82500 Faudoas,05 63 02 31 68,    ,,,mairie ,,,82500 Faudoas,05 63 02 31 68,    
76 - Occitanie,82 - Tarn-et-Garonne,1 - Castelsarrasin,218201176 - Montaigu-de-Quercy,258201169,SIVU du pays de Serres pour la création d'une maison de retraite,SIVU,0,0,20/03/1990,20/03/1990,MEMNB,,13,4574,1,CBUDG,0,0,0,,0,,M.,Claude,VERIL,Mairie de Montaigu de Quercy,,,82150 Montaigu de Quercy,05 63 94 45 44,    ,,,chez Mme DELAUNAY,,,82150 Montaigu de Quercy,05 63 95 27 78,    
76 - Occitanie,82 - Tarn-et-Garonne,2 - Montauban,218200376 - Caussade,200056372,SI eaux et assainissement Cande Aveyron,SIVOM,1,0,25/11/2015,01/01/2016,MEMNB,,18,19662,2,CBUDG,0,0,0,,0,,M.,NILS,PASSEDAT,264 route du Treilhou,Z.I. de MEAUX,,82300 CAUSSADE,    ,    ,,,,,, ,    ,    
76 - Occitanie,82 - Tarn-et-Garonne,2 - Montauban,218201218 - Montauban,258200575,SIVU départemental d'énergie,SIVOM,1,0,30/06/1938,30/06/1938,MEMNB,,195,264910,4,CBUDG,0,0,0, ,0, ,M.,JACQUES,GAYRAL,Zone Albasud,"78, avenue de l'Europe",,82000 MONTAUBAN,05 63 21 09 00,    ,,,,,, ,    ,    
76 - Occitanie,82 - Tarn-et-Garonne,1 - Castelsarrasin,218200491 - Donzac,258200690,"SIVU des eaux de Dunes, Donzac",SIVOM,0,0,22/05/1948,22/05/1948,MEMNB,,5,3180,1,CBUDG,0,0,0, ,0, ,M.,Noël,VAL,Zone artisanale Chaline,,,82340 Donzac,05 63 39 06 83,05 63 29 12 49,,,idem,,, ,    ,05 63 29 12 49
76 - Occitanie,82 - Tarn-et-Garonne,1 - Castelsarrasin,218200558 - Esparsac,200085967,SMF des eaux de la Lomagne,SMF,0,1,10/12/2018,10/12/2018,AUTR,2 délégués titulaires et 1 délégué suppléant par commune  6 délégués titulaires et 3 délégués suppléants pour la CCBL pour ses 3 communes,16,7398,1,CBUDG,0,0,0,,0,,M.,CHRISTIAN,LAGARDE,Mairie d'Esparsac,,,82500 ESPARSAC,05 63 02 40 02,05 63 02 40 02,mairie-esparsac@info82.com,,,,, ,    ,    
76 - Occitanie,82 - Tarn-et-Garonne,1 - Castelsarrasin,218200335 - Castelsarrasin,200089126,SYNDICAT MIXTE EAUX CONFLUENCES,SMF,1,0,24/04/2019,24/04/2019,POPUL,,22,42540,2,CBUDG,0,0,0,,0,,M.,Jean-Philippe,BESIERS,418 chemin de la Chaumière,,,82100 Castelsarrasin,05 63 32 21 88,    ,Contact@sde-castelsarrasin.fr,,idem,,,82100 CASTELSARRASIN,05 63 32 21 88,    
76 - Occitanie,82 - Tarn-et-Garonne,2 - Montauban,218201150 - Monclar-de-Quercy,200090587,SMAEP de Monclar - Saint-Nauphary,SMF,0,1,28/10/2019,28/10/2019,AUTR,10 délégués titulaires et 10 délégués suppléants pour la communauté de communes  2 délégués titulaires et 2 délégués suppléants pour chacune des communes membres,4,8525,1,CBUDG,0,0,0,,0,,M.,REGIS,ARLANDES,157 impasse de la tuilerie,,,82230 Monclar-de-Quercy,    ,    ,,,,,, ,    ,    
76 - Occitanie,82 - Tarn-et-Garonne,2 - Montauban,218200756 - Grisolles,200093045,SAEP de la région de Grisolles,SMF,0,1,01/01/2020,01/01/2020,MEMNB,,17,38051,1,CBUDG,0,0,0,,0,,M.,ALAIN,BELLOC,Mairie,,,82170 GRISOLLES,05 63 67 30 21,05 63 67 38 89,,,,,, ,    ,    
76 - Occitanie,82 - Tarn-et-Garonne,2 - Montauban,218200871 - Lafrançaise,200093060,SM des eaux Bas Quercy,SMF,0,0,01/01/2020,01/01/2020,MEMNB,,10,10672,1,CBUDG,0,0,0,,0,,M.,FRANK,SEGONNE,MAIRIE,,,82130 LAFRANCAISE,05 63 65 80 03,    ,,,,,, ,    ,    
76 - Occitanie,82 - Tarn-et-Garonne,1 - Castelsarrasin,218200970 - Lavit,258200393,SM d'Auvillar-Lavit production d'eau potable,SMF,0,0,31/01/1961,31/01/1961,AUTR,2 tit et 2 sup pour les EPCI et 1 tit et 1 sup pour la cne,4,10506,1,CBUDG,0,0,0,,0,,M.,RAYMOND,BENVENUTO,mairie,,,82120 LAVIT,05 63 94 05 54,    ,,,mairie,,,82340 Donzac,05 63 39 06 83,    
76 - Occitanie,82 - Tarn-et-Garonne,2 - Montauban,218201895 - Vazerac,258200443,Syndicat mixte du Bassin du Lemboulas,SMF,0,1,02/06/1980,02/06/1980,MEMNB,,6,99580,3,CBUDG,0,0,0, ,0, ,M.,CHRISTIAN,LESTRADE,"1, passage de la Poste",,,82220 VAZERAC,05 63 67 61 78,    ,,,,,, ,    ,    
76 - Occitanie,82 - Tarn-et-Garonne,1 - Castelsarrasin,218200087 - Auvillar,258200658,SM enlèvement et élimination des ordures ménagères groupement moyenne Garonne,SMF,0,0,24/10/1980,24/10/1980,AUTR,CC 2 rives : 7 dél ; CC Lomagne : 5 dél ;CC Montaigu : 5 dél ; CC Quercy Pays de Serres : 1 délégué ; cnes isolées : 1 dél,4,38864,1,CBUFI,0,0,0,,1,,Mme,Marie-Bernard,MAERTEN,SMEEOM,Fipierre,,82340 AUVILLAR,05 63 29 09 97,    ,,,SMEEOM,Fipierre,,82340 AUVILLAR,05 63 29 09 97,    
76 - Occitanie,82 - Tarn-et-Garonne,1 - Castelsarrasin,218200327 - Castelsagrat,258200674,SM du bassin de la Barguelonne et du Lendou,SMF,0,1,09/06/1960,09/06/1960,AUTR,"1 tit et 1 sup en fonction du nombre de communes riveraines pour chaque communauté de communes et 1 titulaire, 1 suppléant pour chaque commune isolée",4,39405,4,CBUDG,0,0,0, ,0, ,Mme,Francine,FILLATRE,mairie,,,82400 Castelsagrat,05 63 94 24 65,05 63 94 29 96,mairie-castelsagrat@info82.com,,mairie,,,82400 Castelsagrat,05 63 94 24 65,05 63 94 29 96
76 - Occitanie,82 - Tarn-et-Garonne,2 - Montauban,218201507 - Reyniès,258200765,SM des eaux des vallées  du Tarn et du Tescou,SMF,0,0,09/01/1980,09/01/1980,MEMNB,,3,12524,1,CBUDG,0,0,0,,0,,M.,Etienne,ASTOUL,mairie,,,82370 REYNIES,05 63 30 53 43,    ,,,,,, ,    ,    
76 - Occitanie,82 - Tarn-et-Garonne,2 - Montauban,218200871 - Lafrançaise,258200856,SM d'enlèvement et d'élimination des ordures ménagères du Sud-Quercy,SMF,0,0,25/02/1981,25/02/1981,POPUL,,3,17437,1,CBUFI,0,0,0, ,1, ,M.,Michel,LAMOLINAIRIE,zone artisanale du Rival Haut,,,82130 LAFRANCAISE,05 63 65 80 03,    ,,,,,, ,    ,    
76 - Occitanie,82 - Tarn-et-Garonne,1 - Castelsarrasin,218201176 - Montaigu-de-Quercy,258200864,SM gestion service transport collectif voyageurs du bas Quercy Ouest,SMF,0,0,09/01/1981,09/01/1981,POPUL,,3,10285,2,CBUDG,0,0,0,,0,,M.,Claude,VERIL,Mairie ,,,82150 MONTAIGU DE QUERCY,05 63 94 45 44,    ,,,chez Mme DELAUNAY ,,,82150 MONTAIGU DE QUERCY,05 63 95 27 78,    
76 - Occitanie,82 - Tarn-et-Garonne,2 - Montauban,218201218 - Montauban,258201029,SM du traitement des ordures menagères et autres déchets (SIRTOMAD),SMF,0,0,16/04/1981,16/04/1981,POPUL,,2,122342,1,CBUDG,0,0,0,,0,,Mme,Marie-Claude,BERLY,MAIRIE,,,82000 MONTAUBAN,05 63 22 12 00,    ,,,,,, ,    ,    
76 - Occitanie,82 - Tarn-et-Garonne,1 - Castelsarrasin,218200228 - Bourg-de-Visa,258201177,SM des eaux du Quercy Pays de Serres,SMF,0,1,12/12/1989,12/12/1989,MEMNB,,3,253315,1,CBUDG,0,0,0,,0,,M.,Jean-Michel,BARREAU,Le bourg,,,82190 Touffailles,05 63 39 56 82,    ,,,mairie,,,82190 Bourg de Visa,05 63 94 25 45,    
76 - Occitanie,82 - Tarn-et-Garonne,2 - Montauban,218201218 - Montauban,258201391,"SM d'élaboration, de gestion et de révision du SCOT de Montauban",SMF,0,0,12/07/2002,12/07/2002,POPUL,,2,91204,1,CBUDG,0,0,0,,0,,M.,AXEL,DE LABRIOLLE,mairie,,,82000 MONTAUBAN,    ,    ,,,,,, ,    ,    
76 - Occitanie,82 - Tarn-et-Garonne,2 - Montauban,218200756 - Grisolles,258201417,SM assainissement Garonne,SMF,1,1,27/05/2004,27/05/2004,POPUL,,9,15665,2,CBUDG,0,0,0, ,0, ,M.,ALAIN,REY,"291, rue des peupliers",,,82170 GRISOLLES,    ,    ,,,,,, ,    ,    
76 - Occitanie,82 - Tarn-et-Garonne,2 - Montauban,218201218 - Montauban,200061257,SM Tarn-et-Garonne Numérique,SMO,0,0,01/02/2016,01/02/2016,AUTR,Conseil Départemental : 8 déligués titulaires :41 voix par délégué  EPCI : nombre de voix dépend du nombre de communes membres et de leur population - total des voix de tous les EPCI : 327,13,189028,1,CBUDG,0,0,0,,0,,M.,JEAN PHILIPPE,BESIERS,Conseil départemental de Tarn-et-Garonne,"100, boulevard Hubert Gouze",,82000 Montauban,05 63 91 82 00,    ,,,,,, ,    ,    
76 - Occitanie,82 - Tarn-et-Garonne,2 - Montauban,218201218 - Montauban,258201367,Syndicat départemental des déchets ,SMO,1,0,15/01/2002,15/01/2002,POPUL,,6,102334,1,CBUDG,0,0,0,,0,,M.,MICHEL,WEILL,Hotel du Département ,boulevard Hubert Gouze,,82000 MONTAUBAN,    ,    ,,,,,, ,    ,    
76 - Occitanie,82 - Tarn-et-Garonne,2 - Montauban,218201341 - Nègrepelisse,200049690,PETR Pays Midi-Quercy,PETR,0,0,12/12/2014,01/01/2015,POPUL,,3,51324,2,CBUDG,0,0,0,,0,,M.,JACQUES,CALMETTES,,"12, rue Marcelin Viguié",,82800 NEGREPELISSE,    ,    ,,,"12, rue Marcelin Vigué",,,82800 NEGREPELISSE,05 63 24 60 64,    
76 - Occitanie,82 - Tarn-et-Garonne,1 - Castelsarrasin,218200335 - Castelsarrasin,200060523,PETR Garonne-Quercy-Gascogne,PETR,0,0,28/12/2015,01/01/2016,POPUL,,6,134370,1,CBUDG,0,0,0,,0,,M.,Jean-Michel,BAYLET,PETR Garonne-Quercy-Gascogne,126 chemin de Prades,,82100 CASTELSARRASIN,05 63 29 50 70,    ,pays.gqg@live.fr,,mairie,,,82100 castelsarrasin,05 63 32 75 00,    
93 - Provence-Alpes-Côte d'Azur,83 - Var,2 - Toulon,218301372 - Toulon,248300543,Métropole Toulon-Provence-Méditerranée,METRO,0,0,31/12/2001,01/01/2002,RDC,,12,444828,60,FPU,0,0,0, ,0, ,M.,Hubert,FALCO,Hôtel de la Communauté d'Agglomération,107 boulevard Henri Fabre,CS 30536,83041 TOULON CEDEX 9,04 94 93 83 00,04 94 93 83 23,,,,,, ,    ,04 94 93 83 23
93 - Provence-Alpes-Côte d'Azur,83 - Var,1 - Draguignan,218301182 - Saint-Raphaël,200035319,CA Var Esterel Méditerranée (CAVEM),CA,0,0,13/12/2012,01/01/2013,RDC,48 délégués,5,116680,45,FPU,0,0,0,,0,,M.,Frédéric,MASQUELIER,Hôtel de Ville de SAINT-RAPHAEL,Place Sadi Carnot,,83701 SAINT-RAPHAEL CEDEX,    ,    ,,,,,, ,    ,    
93 - Provence-Alpes-Côte d'Azur,83 - Var,3 - Brignoles,218300234 - Brignoles,200068104,CA de la Provence Verte,CA,0,0,01/01/2017,01/01/2017,ACCOR,52 délégués,28,101210,41,FPU,0,0,0,,0,,M.,Didier,BREMOND,Quartier de Paris,Route du Val,,83170 BRIGNOLES,    ,    ,,,ISES route du Val 83170 BRIGNOLES,,, ,04 98 05 27 10,    
93 - Provence-Alpes-Côte d'Azur,83 - Var,2 - Toulon,218300358 - Le Castellet,248300394,CA Sud Sainte Baume,CA,0,0,25/07/1994,01/01/2002,ACCOR,,9,62348,37,FPU,0,0,0, ,1, ,M.,Ferdinand,BERNHARD,Hôtel de ville,,,83330 Le Castellet,    ,    ,ccssb@cc-sudsaintebaume.fr,,"155, av. Jansoulin",BP 39,,83740 La Cadière d'Azur,04 94 98 26 60,    
93 - Provence-Alpes-Côte d'Azur,83 - Var,1 - Draguignan,218300507 - Draguignan,248300493,Dracénie Provence Verdon Agglomération,CA,0,0,31/10/2000,31/10/2000,ACCOR,66 délégués,23,109673,41,FPU,0,0,0, ,1, ,M.,Richard,STRAMBIO,Square Mozart,,,83300 DRAGUIGNAN,04 94 60 34 74,04 94 60 34 71,,,,,, ,    ,04 94 60 34 71
93 - Provence-Alpes-Côte d'Azur,83 - Var,1 - Draguignan,218300556 - Fayence,200004802,CC du Pays de Fayence,CC,0,0,21/08/2006,21/08/2006,ACCOR,30 délégués,9,28595,25,FPU,0,0,0, ,0, ,M.,René,UGO,Maison du pays de Fayence,Le grand Mas,50 route de l'Aérodrome,83440 FAYENCE,04 94 76 02 03,04 94 84 15 54,,,,,, ,    ,04 94 84 15 54
93 - Provence-Alpes-Côte d'Azur,83 - Var,2 - Toulon,218300713 - La Londe-les-Maures,200027100,CC Méditerranée Porte des Maures,CC,0,0,30/07/2010,01/12/2010,ACCOR,21 délégués,6,44752,17,FPU,0,0,0, ,0, ,M.,François,DE CANSON,Mairie,Place du 11 novembre,,83250 LA LONDE-LES-MAURES,    ,    ,,,,,, ,    ,    
93 - Provence-Alpes-Côte d'Azur,83 - Var,1 - Draguignan,218300424 - Cogolin,200036077,CC du Golfe de Saint-Tropez,CC,0,0,27/12/2012,01/01/2013,ACCOR,45délégués,12,58345,25,FPU,0,0,0, ,0, ,M.,Vincent,MORISSE,Bâtiment le Grand Sud,"2, Rue Blaise Pascal",,83310 COGOLIN,    ,    ,,,,,, ,    ,    
93 - Provence-Alpes-Côte d'Azur,83 - Var,3 - Brignoles,218301455 - Varages,200040202,CC Provence Verdon,CC,0,0,01/01/2014,01/01/2014,ACCOR,39 délégués,15,22561,30,FPU,0,0,0,,0,,M.,Hervé,PHILIBERT,Avenue de la Foux,,,83670 Varages,    ,    ,,,,,, ,    ,    
93 - Provence-Alpes-Côte d'Azur,83 - Var,3 - Brignoles,218300077 - Aups,200040210,CC Lacs et Gorges du Verdon,CC,0,0,01/01/2014,01/01/2014,ACCOR,34 délégués,16,9305,26,FPU,0,0,0,,0,,M.,Rolland,BALBIS,place Martin Bidouré,,,83630 AUPS,    ,    ,,,,,, ,    ,    
93 - Provence-Alpes-Côte d'Azur,83 - Var,2 - Toulon,218301307 - Solliès-Pont,248300410,CC de la Vallée du Gapeau,CC,0,0,15/12/1995,15/12/1995,ACCOR,,5,31932,30,FPU,0,0,0, ,0, ,M.,André,GARRON,"1193, avenue des Sénès",,,83210 SOLLIES-PONT,04 94 33 78 84,04 94 13 84 54,,,,,, ,    ,04 94 13 84 54
93 - Provence-Alpes-Côte d'Azur,83 - Var,3 - Brignoles,218300739 - Le Luc,248300550,CC Coeur du Var,CC,0,0,26/12/2001,31/12/2001,ACCOR,40 délégués,11,44076,22,FPU,0,0,0, ,1, ,M.,Yannick,SIMON,Quartier Précoumin,,,83340 Le Luc,04 98 10 43 50,04 94 99 56 75,,,,,, ,    ,04 94 99 56 75
93 - Provence-Alpes-Côte d'Azur,83 - Var,3 - Brignoles,218300739 - Le Luc,200008613,SI des transports en commun de l'agglomération le Luc-en-Provence - le Cannet-des-Maures,SIVU,0,0,18/07/2006,18/07/2006,MEMNB,,2,15460,1,CBUDG,0,0,0,,0,,M.,Pierre,BEDRANE,Hôtel de Ville,,,83340 LE LUC,04 94 50 04 83,04 94 50 01 01,,,,,, ,    ,04 94 50 01 01
93 - Provence-Alpes-Côte d'Azur,83 - Var,1 - Draguignan,218301158 - Sainte-Maxime,248300253,SIVU du golfe,SIVU,0,0,16/01/1991,16/01/1991,MEMNB,,3,20979,1,CBUDG,0,0,0, ,0, ,M.,Jean-Louis,ROUFFILANGE,Centre Aristide Fabre,B.P 154,,83120 Sainte-Maxime,04 94 96 06 68,    ,,,,,, ,    ,    
93 - Provence-Alpes-Côte d'Azur,83 - Var,3 - Brignoles,218300598 - Forcalqueiret,248300568,SIVU de l'Issole,SIVU,0,0,04/10/1973,01/10/2010,MEMNB,,2,5157,1,CBUDG,0,0,0,,0,,M.,Olivier,HOFFMANN,hôtel de ville Forcalqueiret,,,83116 FORCALQUEIRET,04 94 86 72 46,04 94 86 77 86,,,,,, ,    ,04 94 86 77 86
93 - Provence-Alpes-Côte d'Azur,83 - Var,2 - Toulon,218301232 - Sanary-sur-Mer,258300193,"SIAEP de Bandol, Ollioules, Sanary-sur-Mer, Six-Fours-les-Plages",SIVU,0,0,25/02/1963,25/02/1963,MEMNB,,4,73744,1,CBUDG,0,0,0,,0,,M.,Jean-Pierre,BORDAT,Hôtel de Ville,Quai de Gaulle,,83110 SANARY-SUR-MER,    ,    ,,,,,, ,04 94 32 97 00,    
93 - Provence-Alpes-Côte d'Azur,83 - Var,3 - Brignoles,218300648 - Garéoult,258300227,SI des chemins et cours d'eau du canton de la Roquebrussanne,SIVU,0,0,04/08/1961,04/08/1961,MEMNB,,8,24095,2,CBUDG,0,0,0,,0,,M.,Henri-Alain,MONTIER,hôtel de ville de Rocbaron,,,83136 ROCBARON,04 94 04 94 72,04 94 04 81 32,,,,,, ,    ,04 94 04 81 32
93 - Provence-Alpes-Côte d'Azur,83 - Var,3 - Brignoles,218300879 - Nans-les-Pins,258300268,Syndicat d'alimentation en eau de la Sainte-Baume,SIVU,0,0,09/06/1968,09/06/1968,MEMNB,,2,7086,1,CBUDG,0,0,0,,0,,M.,Ollivier,ARTUPHEL,Hôtel de ville de NANS LES PINS,,,83860 NANS LES PINS,04 94 37 21 41,04 94 37 21 47,,,,,, ,    ,04 94 37 21 47
93 - Provence-Alpes-Côte d'Azur,83 - Var,2 - Toulon,218300705 - Le Lavandou,258300383,SI des communes du littoral varois,SIVU,0,0,27/05/1922,27/05/1922,MEMNB,,32,636447,1,CBUDG,0,0,0,,0,,M.,Gil,BERNARDI,Hôtel de Ville,,,83980 LE LAVANDOU,    ,    ,,,,,, ,04 94 05 15 70,    
93 - Provence-Alpes-Côte d'Azur,83 - Var,3 - Brignoles,218300846 - Montmeyan,258300458,SI de ramassage scolaire du CES de Barjols,SIVU,0,0,19/12/1959,19/12/1959,MEMNB,,14,20021,1,CBUDG,0,0,0,,0,,M.,Louis,REYNIER,hôtel de ville de Fox Amphoux,,,83670 MONTMEYAN,04 94 80 71 32,04 94 80 77 15,,,,,, ,    ,04 94 80 77 15
93 - Provence-Alpes-Côte d'Azur,83 - Var,1 - Draguignan,218300556 - Fayence,258300573,SI aménagement du cours supérieur de l'Endre,SIVU,0,0,06/08/1971,06/08/1971,MEMNB,,3,10339,1,CBUDG,0,0,0,,0,,M.,Jean Luc,FABRE,Hôtel de ville,,,83440 FAYENCE,04 94 39 15 00,    ,,,,,, ,    ,    
93 - Provence-Alpes-Côte d'Azur,83 - Var,3 - Brignoles,218301133 - Saint-Julien,258300789,SI de développement des vacances rurales et familiales (SIDEVAR),SIVU,0,0,06/01/1969,06/01/1969,MEMNB,,14,26196,1,CBUDG,0,0,0,,0,,M.,Yves,MANCER,Quartier Saint-Pierre,BP 12,,83560 SAINT-JULIEN-LE-MONTAGNIER,04 98 05 13 78,04 94 80 05 74,,,,,, ,    ,04 94 80 05 74
93 - Provence-Alpes-Côte d'Azur,83 - Var,3 - Brignoles,218301133 - Saint-Julien,258300813,SI d'alimentation en eau du Nord-Ouest Varois (SIANOV),SIVU,0,0,03/01/1968,03/01/1968,MEMNB,,8,12396,3,CBUDG,0,0,0, ,0, ,M.,Alin,BURLE,hôtel de ville,,,83560 SAINT JULIEN,04 94 80 06 56,04 94 80 05 74,,,,,, ,    ,04 94 80 05 74
93 - Provence-Alpes-Côte d'Azur,83 - Var,2 - Toulon,218300713 - La Londe-les-Maures,258300961,SI d'alimentation en eau des communes de l'Est de Toulon,SIVU,0,0,06/01/1947,06/01/1947,MEMNB,,9,121276,1,CBUDG,0,0,0,,0,,M.,Gérard,SIMON,Mairie,Place du 11 Novembre,Mairie Annexe,83250 LA LONDE-LES-MAURES,04 94 05 24 47,04 94 05 24 47,,,,,, ,    ,04 94 05 24 47
93 - Provence-Alpes-Côte d'Azur,83 - Var,2 - Toulon,218301539 - Saint-Mandrier-sur-Mer,258301126,SI varois d'aide aux achats divers (SIVAAD),SIVU,0,0,08/09/1983,08/09/1983,MEMNB,,47,334150,1,CBUDG,0,0,0,,0,,M.,Christian,Toulouse,"1, Place des Résistants",,,83430 SAINT-MANDRIER-SUR-MER,04 94 63 66 81,04 94 63 52 55,,,,,, ,    ,04 94 63 52 55
93 - Provence-Alpes-Côte d'Azur,83 - Var,2 - Toulon,218300705 - Le Lavandou,258301167,"SI d'assainissement Le Lavandou, Rayol-Canadel-sur-Mer",SIVU,0,0,14/02/1980,14/02/1980,MEMNB,,2,6746,1,CBUDG,0,0,0,,0,,M.,Gil,BERNARDI,Hôtel de Ville,,,83980 LE LAVANDOU,04 94 05 15 70,04 94 71 55 25,,,,,, ,    ,04 94 71 55 25
93 - Provence-Alpes-Côte d'Azur,83 - Var,2 - Toulon,218300705 - Le Lavandou,258301274,SI de danse et de musique de la corniche des Maures,SIVU,0,0,31/07/1984,31/07/1984,MEMNB,,2,14384,1,CBUDG,0,0,0,,0,,Mme,Laurence,TOUZE-ROux,Hôtel de Ville,,,83980 LE LAVANDOU,04 94 05 15 73,04 94 71 55 25,,,,,, ,    ,04 94 71 55 25
93 - Provence-Alpes-Côte d'Azur,83 - Var,2 - Toulon,218301372 - Toulon,258301290,SI de secours et de lutte contre l'incendie de l'agglomération toulonnaise (SILIAT),SIVU,0,0,11/06/1986,11/06/1986,POPUL,,5,242195,1,CBUDG,0,0,0,,0,,M.,Emilien,LEONI,Espace Galaxie C,"526, Avenue de Lattre de Tassigny",,83000 TOULON,04 94 93 83 64,04 94 93 83 33,,,,,, ,    ,04 94 93 83 33
93 - Provence-Alpes-Côte d'Azur,83 - Var,2 - Toulon,218300986 - Le Pradet,258301316,"SI pour la préservation, l'aménagement et la gestion des anciennes mines dites ""Cap Garonne""",SIVU,0,0,13/12/1984,13/12/1984,AUTR,,3,45824,1,CBUDG,0,0,0,,0,,M.,Christian,GARNIER,Hôtel de Ville,Parc Cravéro,,83220 LE PRADET,04 94 08 69 66,04 94 08 69 49,,,,,, ,    ,04 94 08 69 49
93 - Provence-Alpes-Côte d'Azur,83 - Var,1 - Draguignan,218300135 - La Bastide,258301324,SIVU école de la Bastide,SIVU,0,0,20/06/1988,20/06/1988,MEMNB,,6,1021,1,CBUDG,0,0,0,,0,,M.,Norbert,GROSSO,Hôtel de Ville,,,83840 LA BASTIDE,    ,    ,,,Hôtel de ville,,,83840 LA ROQUE ESCLAPON,04 94 50 40 50,    
93 - Provence-Alpes-Côte d'Azur,83 - Var,2 - Toulon,218300622 - La Garde,258301399,SI de restauration collective (SIRC) ,SIVU,0,0,06/06/1990,06/06/1990,AUTR,,3,60158,1,CBUDG,0,0,0,,0,,M.,Alain,FUMAZ,Z.A.C. La Pauline II,"1740, Chemin de la Planquette",,83130 LA GARDE,04 94 21 67 90,04 94 21 81 55,,,,,, ,    ,04 94 21 81 55
93 - Provence-Alpes-Côte d'Azur,83 - Var,3 - Brignoles,218301067 - Rocbaron,258301449,SI d'assainissement des communes de Rocbaron et Forcalqueiret,SIVU,0,0,11/05/1992,11/05/1992,MEMNB,,2,8317,1,CBUDG,0,0,0,,0,,M.,Jean-Claude,FELIX,hôtel de ville de Rocbaron,,,83136 ROCBARON,04 98 05 13 99,04 94 72 84 73,,,,,, ,    ,04 94 72 84 73
